Year,Arroyo_Seco_Reconstruction_Flow_TAF,Arroyo_Seco_Lower_50Percent_Flow_TAF,Arroyo_Seco_Flow_Upper_50Percent_Flow_TAF,SanGab_Reconstruction_Precip_inches,SanGab_Flow_Lower_50Percent_Precip_inches,SanGab_Flow_Upper_50Percent_Precip_inches,SantaAna_Reconstruction_Flow_TAF,SantaAna_Lower_50Percent_Flow_TAF,SantaAna_Upper_50Percent_Flow_TAF,LakeArrow_Reconstruction_Precip_inches,LakeArrow_Lower_50Percent_Precip_inches,LakeArrow_Upper_50Percent_Precip_inches,Ojai_Reconstruction_Precip_inches,Ojai_Lower_50Percent_Precip_inches,Ojai_Upper_50Percent_Precip_inches,Cuyam_Reconstruction_Precip_inches,Cuyam_Lower_50Percent_Precip_inches,Cuyam_Upper_50Percent_Precip_inches,Kern_Reconstruction_Flow_TAF,Kern_Lower_50Percent_Flow_TAF,Kern_Upper_50Percent_Flow_TAF,Colo_Reconstruction_Flow_TAF,Colo_Lower_50Percent_Confidence_Flow_TAF,Colo_Upper_50Percent_Confidence_Flow_TAF
1757,3.114,1.728,5.218,25.32,21.01,31.06,31.149,21.551,45.432,35.90,29.00,44.45,16.70,13.82,19.65,31.34,25.39,37.29,501.892,383.177,647.035,9456.938,8536.695,10823.314
1758,6.519,3.778,10.853,33.94,27.78,40.81,59.497,39.382,93.035,43.91,33.87,53.58,23.42,18.86,27.66,40.57,33.20,49.04,781.074,644.302,1004.923,12659.213,11351.601,14127.265
1759,3.696,2.027,6.263,22.59,18.86,27.81,38.288,25.517,58.549,32.10,25.73,39.57,17.14,14.17,20.14,32.81,26.61,39.22,536.124,413.494,691.232,9924.909,8941.811,11298.772
1760,7.516,4.464,12.434,36.21,29.71,43.19,76.205,51.903,115.941,45.30,34.73,55.04,23.82,19.16,28.10,42.91,35.32,51.83,880.627,729.888,1100.231,13909.758,12462.666,15384.703
1761,3.511,1.920,5.949,24.25,20.18,29.78,39.709,26.394,61.008,32.00,25.64,39.43,18.07,14.88,21.24,34.65,28.15,41.60,630.056,498.187,811.906,18291.374,16557.118,20127.190
1762,5.048,2.822,8.528,30.18,24.70,36.76,50.997,33.246,80.545,40.17,31.66,49.63,20.92,17.01,24.71,38.09,31.05,46.01,733.040,596.795,944.346,19382.840,17578.349,21358.483
1763,4.040,2.225,6.845,26.35,21.79,32.29,43.679,28.814,67.913,35.67,28.80,44.15,19.16,15.70,22.55,36.46,29.66,43.94,629.266,497.466,810.893,11016.929,9887.666,12424.439
1764,5.509,3.121,9.256,29.48,24.16,35.97,49.106,32.011,77.463,39.75,31.43,49.16,20.93,17.02,24.72,37.79,30.79,45.63,633.433,501.282,816.236,19413.179,17606.578,21392.590
1765,0.645,0.535,0.824,12.71,11.39,15.47,12.480,11.464,17.389,18.11,12.99,21.51,8.86,7.91,10.55,15.80,12.40,17.93,167.556,93.038,205.349,11418.738,10243.537,12844.086
1766,7.801,4.683,12.887,38.18,31.52,45.30,68.046,45.638,105.367,52.05,39.66,62.29,25.02,20.08,29.46,45.42,37.66,54.65,718.400,582.619,925.623,15886.184,14273.752,17507.901
1767,7.546,4.488,12.481,32.83,26.84,39.69,68.565,46.028,106.099,42.84,33.22,52.46,22.63,18.27,26.75,40.69,33.30,49.18,828.988,690.002,1052.558,11847.532,10627.826,13290.460
1768,7.376,4.350,12.212,33.02,27.00,39.89,70.688,47.621,109.091,42.06,32.75,51.64,23.14,18.65,27.34,41.16,33.72,49.73,895.181,739.284,1113.667,20517.273,18634.717,22627.625
1769,5.753,3.280,9.642,30.21,24.72,36.80,59.568,39.433,93.138,38.58,30.80,47.76,21.05,17.11,24.87,38.12,31.08,46.05,801.013,666.140,1026.731,19735.991,17906.938,21754.703
1770,1.559,1.073,2.088,16.01,13.71,19.88,23.741,17.564,31.735,22.54,17.01,27.31,12.07,10.24,14.33,26.08,20.96,30.60,315.072,222.989,401.819,16214.768,14578.353,17865.778
1771,11.989,7.056,18.956,46.32,38.89,53.77,100.064,72.122,143.894,61.66,47.63,72.67,31.98,26.53,36.65,49.90,41.65,59.67,1032.381,843.530,1240.880,19078.750,17295.410,21016.162
1772,5.082,2.844,8.582,27.56,22.70,33.74,57.575,38.006,90.234,36.77,29.73,45.55,19.83,16.19,23.37,35.34,28.72,42.49,754.231,617.315,971.169,12337.775,11065.783,13799.657
1773,3.290,1.804,5.557,22.70,18.94,27.93,35.047,23.614,52.771,32.00,25.64,39.44,17.03,14.08,20.02,31.60,25.62,37.65,535.030,412.519,689.824,9532.424,8602.042,10899.761
1774,7.169,4.204,11.883,33.52,27.43,40.39,61.952,41.139,96.609,44.48,34.22,54.18,23.26,18.74,27.48,40.98,33.56,49.52,761.721,624.567,980.587,11469.946,10289.440,12897.459
1775,4.790,2.658,8.115,28.11,23.11,34.38,49.941,32.491,78.949,37.93,30.46,47.01,19.48,15.94,22.95,36.44,29.64,43.92,676.123,541.680,871.213,13564.924,12149.336,15039.327
1776,2.946,1.656,4.894,23.06,19.23,28.37,36.999,24.718,56.329,32.69,26.24,40.32,16.25,13.45,19.12,32.32,26.21,38.58,474.659,359.281,611.519,11255.751,10097.355,12674.209
1777,1.635,1.104,2.317,16.15,13.81,20.06,19.050,15.062,23.959,25.53,19.73,31.19,11.33,9.71,13.45,20.20,16.04,23.32,256.686,174.584,324.168,9396.070,8484.001,10761.824
1778,3.104,1.724,5.197,26.14,21.63,32.04,32.067,22.040,47.153,38.38,30.70,47.53,17.10,14.14,20.09,31.23,25.31,37.16,437.016,326.610,562.364,9705.681,8752.028,11075.616
1779,5.422,3.065,9.119,30.28,24.77,36.88,41.892,27.732,64.805,41.31,32.30,50.84,20.77,16.89,24.53,36.93,30.05,44.54,630.585,498.672,812.584,10592.919,9520.283,11984.152
1780,3.515,1.922,5.955,22.46,18.76,27.65,33.053,22.563,49.006,33.19,26.68,40.97,17.42,14.39,20.46,31.01,25.12,36.86,456.912,343.826,588.355,9244.911,8353.361,10609.122
1781,5.525,3.132,9.282,30.80,25.18,37.48,44.685,29.419,69.663,42.26,32.87,51.84,21.40,17.36,25.28,37.40,30.45,45.14,648.553,515.138,835.608,10434.346,9382.862,11820.711
1782,0.393,0.283,0.571,10.67,9.35,12.74,7.344,6.963,12.253,12.61,7.60,14.30,6.84,5.97,8.23,12.99,9.83,14.50,126.908,52.390,154.642,8913.605,8067.487,10274.435
1783,2.171,1.324,3.396,21.49,17.98,26.51,21.603,16.429,27.808,35.37,28.55,43.77,15.59,12.92,18.38,27.11,21.83,31.89,303.187,213.135,386.019,12558.898,11262.574,14025.024
1784,5.930,3.395,9.922,31.44,25.68,38.20,40.372,26.802,62.162,43.49,33.61,53.14,21.99,17.80,25.98,37.97,30.95,45.87,623.934,492.608,804.055,17213.780,15517.705,18952.229
1785,7.971,4.810,13.157,35.13,28.80,42.05,60.654,40.210,94.720,44.92,34.49,54.63,23.42,18.86,27.66,40.54,33.17,49.00,935.592,768.227,1150.974,16643.520,14976.783,18332.584
1786,5.187,2.912,8.747,28.93,23.74,35.33,57.715,38.107,90.440,38.29,30.65,47.43,20.46,16.65,24.15,37.78,30.79,45.63,755.074,618.131,972.230,10869.686,9760.101,12270.454
1787,8.044,4.864,13.273,32.38,26.45,39.20,68.617,46.067,106.173,43.64,33.71,53.31,23.89,19.21,28.18,43.71,36.07,52.75,796.122,660.783,1022.215,17304.921,15605.480,19051.212
1788,1.718,1.136,2.510,15.26,13.19,18.88,19.590,15.354,24.499,22.62,17.08,27.41,11.96,10.15,14.19,21.94,17.49,25.46,337.351,241.578,431.416,13448.295,12046.499,14923.173
1789,10.031,6.213,16.472,35.77,29.35,42.73,62.819,41.759,97.871,50.20,38.07,60.28,25.80,20.73,30.37,42.65,35.08,51.53,769.102,631.714,989.868,10098.620,9092.191,11476.142
1790,8.464,5.177,13.943,32.14,26.25,38.95,61.059,40.500,95.309,43.11,33.38,52.74,23.51,18.92,27.76,39.57,32.33,47.85,797.246,662.014,1023.254,21029.560,19113.073,23176.818
1791,7.424,4.388,12.287,33.41,27.33,40.28,76.025,51.754,115.739,43.32,33.51,52.97,23.50,18.92,27.75,44.00,36.34,53.07,843.030,701.624,1065.521,20353.606,18481.890,22445.193
1792,15.548,8.238,22.901,43.57,36.44,50.92,106.508,76.913,152.123,58.71,45.24,69.49,33.32,27.79,38.00,48.08,40.07,57.63,1171.287,959.101,1392.718,21057.548,19139.208,23204.807
1793,7.307,4.294,12.102,25.54,21.17,31.32,76.586,52.217,116.367,35.77,28.89,44.28,19.80,16.17,23.34,38.94,31.78,47.06,730.295,594.137,940.844,14749.194,13227.629,16276.640
1794,2.161,1.319,3.376,18.09,15.23,22.51,25.820,18.691,35.563,26.53,20.64,32.48,12.36,10.44,14.67,23.80,19.05,27.76,433.921,323.934,558.313,15238.792,13677.488,16803.353
1795,0.851,0.741,1.029,15.57,13.40,19.29,19.174,15.129,24.083,23.94,18.28,29.12,10.49,9.10,12.46,22.25,17.75,25.84,222.402,146.290,278.487,12156.142,10903.747,13611.597
1796,2.555,1.489,4.138,23.22,19.36,28.55,27.369,19.527,38.418,36.72,29.69,45.49,17.00,14.05,19.98,28.38,22.91,33.49,383.144,280.428,491.746,17616.230,15905.894,19389.196
1797,9.255,5.707,15.218,38.72,32.04,45.87,66.623,44.571,103.363,52.35,39.92,62.62,25.90,20.82,30.48,44.67,36.96,53.81,946.032,775.817,1160.612,19985.514,18139.106,22034.295
1798,8.992,5.536,14.793,34.35,28.13,41.22,73.020,49.405,112.376,44.80,34.42,54.51,24.99,20.05,29.42,40.26,32.93,48.68,962.397,787.715,1175.720,8185.892,7439.592,9539.294
1799,13.765,7.515,20.925,44.16,36.97,51.53,106.247,76.718,151.787,56.30,43.24,66.90,31.39,25.97,36.06,49.52,41.32,59.24,1310.133,1075.950,1550.954,16867.560,15186.359,18576.084
1800,2.343,1.398,3.728,16.57,14.09,20.61,32.243,22.134,47.484,23.50,17.88,28.56,13.55,11.29,16.07,29.02,23.45,34.30,462.468,348.661,595.607,14369.550,12881.632,15865.811
1801,11.740,6.998,18.680,43.31,36.20,50.65,87.270,61.464,128.851,57.67,44.39,68.37,30.20,24.85,34.87,46.00,38.20,55.30,1056.262,863.249,1265.512,11923.434,10695.688,13369.441
1802,4.609,2.553,7.808,26.12,21.62,32.02,53.723,35.235,84.547,35.69,28.83,44.18,19.73,16.12,23.26,36.50,29.69,43.99,708.048,572.595,912.304,16988.844,15301.649,18707.873
1803,2.152,1.316,3.359,18.55,15.61,23.06,25.360,18.442,34.717,26.23,20.36,32.09,13.30,11.11,15.78,26.13,21.01,30.66,436.556,326.213,561.763,13558.543,12143.540,15032.952
1804,8.763,5.387,14.423,38.82,32.13,45.98,79.434,54.602,119.710,50.78,38.57,60.91,27.63,22.43,32.28,47.82,39.84,57.34,892.379,737.475,1111.080,11044.787,9911.800,12453.581
1805,3.233,1.779,5.448,21.59,18.06,26.62,36.415,24.355,55.326,31.25,24.96,38.47,17.40,14.38,20.44,32.20,26.11,38.43,552.797,428.378,712.687,11228.581,10072.970,12645.891
1806,3.652,2.002,6.189,27.64,22.76,33.84,42.867,28.325,66.500,37.22,30.05,46.12,18.91,15.51,22.25,34.04,27.64,40.82,588.836,460.774,759.031,10257.043,9229.335,11637.968
1807,2.257,1.361,3.563,19.27,16.19,23.90,24.530,17.993,33.188,27.96,21.95,34.30,14.11,11.73,16.70,27.64,22.28,32.55,429.525,320.132,552.558,13008.841,11660.802,14482.812
1808,3.121,1.731,5.230,24.79,20.59,30.42,34.442,23.295,51.625,35.85,28.96,44.38,18.14,14.94,21.32,34.64,28.14,41.59,460.261,346.741,592.727,13450.851,12048.736,14925.714
1809,1.936,1.223,2.943,17.58,14.81,21.91,22.009,16.646,28.529,26.89,20.98,32.94,12.86,10.80,15.25,21.73,17.31,25.21,316.129,223.865,403.224,10749.254,9655.764,12145.284
1810,2.107,1.296,3.273,22.09,18.46,27.21,27.389,19.538,38.454,32.87,26.40,40.56,15.11,12.54,17.84,31.29,25.35,37.23,368.002,267.482,471.866,13443.332,12042.156,14918.238
1811,7.886,4.746,13.021,36.41,29.90,43.41,58.278,38.510,91.261,47.76,36.22,57.61,24.70,19.82,29.10,43.27,35.66,52.25,795.838,660.471,1021.953,20026.530,18177.269,22080.254
1812,2.027,1.262,3.118,15.85,13.60,19.67,19.963,15.554,24.893,23.73,18.09,28.86,12.81,10.76,15.20,23.07,18.43,26.85,331.042,236.286,423.045,17799.449,16083.411,19588.073
1813,1.828,1.180,2.729,17.68,14.90,22.03,18.265,14.639,23.174,28.20,22.17,34.61,12.50,10.54,14.83,24.53,19.65,28.66,316.093,223.835,403.176,12534.526,11240.908,14000.184
1814,3.553,1.944,6.020,25.76,21.35,31.59,29.920,20.896,43.139,37.65,30.31,46.66,18.95,15.54,22.30,31.80,25.77,37.90,461.943,348.204,594.921,10748.799,9655.370,12144.815
1815,3.392,1.852,5.747,25.84,21.40,31.67,32.254,22.139,47.504,35.85,28.96,44.39,18.07,14.88,21.24,32.64,26.47,39.00,541.525,418.309,698.182,15683.211,14086.104,17286.612
1816,6.926,4.045,11.498,28.75,23.60,35.12,47.756,31.230,75.060,39.81,31.46,49.23,21.56,17.48,25.47,38.64,31.52,46.69,617.752,486.975,796.129,18680.729,16923.433,20566.996
1817,12.825,7.253,19.883,42.62,35.57,49.93,95.538,68.719,138.272,56.67,43.56,67.30,29.76,24.44,34.43,44.86,37.15,54.03,1096.573,896.535,1308.863,15494.714,13912.638,17080.684
1818,6.551,3.799,10.903,25.70,21.30,31.51,61.647,40.921,96.166,34.95,28.19,43.23,20.10,16.39,23.71,38.44,31.35,46.45,668.743,534.535,861.709,13983.669,12530.015,15459.193
1819,6.978,4.079,11.581,31.73,25.91,38.50,65.130,43.451,101.236,42.08,32.76,51.66,22.51,18.18,26.61,38.44,31.35,46.45,760.895,623.768,979.549,14070.696,12609.315,15547.230
1820,2.371,1.410,3.782,18.80,15.80,23.34,27.143,19.405,38.000,26.86,20.94,32.90,14.30,11.89,16.93,26.54,21.35,31.17,463.834,349.849,597.389,11635.143,10437.523,13069.454
1821,9.797,6.060,16.093,37.31,30.71,44.37,84.725,59.206,125.961,50.92,38.69,61.07,26.75,21.60,31.37,45.25,37.51,54.47,798.770,663.682,1024.660,15667.717,14071.789,17269.699
1822,2.003,1.252,3.073,15.79,13.55,19.58,23.024,17.185,30.393,22.99,17.42,27.89,12.33,10.42,14.62,22.40,17.87,26.03,365.462,265.310,468.530,10281.121,9250.179,11662.785
1823,0.932,0.821,1.110,15.12,13.09,18.69,12.845,11.667,17.754,21.80,16.34,26.34,10.08,8.80,11.98,19.51,15.47,22.47,217.146,141.978,271.478,11895.791,10670.974,13340.677
1824,1.412,1.015,1.648,17.83,15.02,22.20,16.657,13.765,21.566,30.13,23.94,37.06,12.63,10.63,14.98,22.57,18.01,26.24,231.641,153.868,290.803,8014.508,7291.715,9366.014
1825,18.025,9.599,25.542,48.37,40.73,55.88,107.414,77.586,153.285,66.10,51.19,77.40,36.32,30.60,41.01,49.53,41.33,59.26,1010.236,825.244,1219.154,10530.858,9466.500,11920.186
1826,9.862,6.103,16.199,34.51,28.27,41.39,90.751,64.555,132.804,43.74,33.77,53.41,25.02,20.08,29.46,42.86,35.28,51.78,1030.604,842.063,1239.128,13841.265,12400.255,15315.673
1827,3.181,1.757,5.346,21.33,17.85,26.32,39.546,26.294,60.724,30.21,24.02,37.16,16.91,13.98,19.87,32.57,26.42,38.91,577.038,450.143,743.875,13038.417,11686.794,14512.701
1828,10.421,6.468,17.101,34.47,28.23,41.34,86.056,60.387,127.472,46.74,35.61,56.53,25.10,20.14,29.56,43.97,36.31,53.03,814.132,677.706,1038.843,19920.434,18078.553,21961.373
1829,0.546,0.436,0.724,11.29,9.97,13.57,10.125,9.744,15.034,13.25,8.23,15.14,7.05,6.18,8.46,13.95,10.79,15.68,157.881,83.363,192.442,9825.577,8855.820,11197.348
1830,4.722,2.618,8.000,29.48,24.16,35.96,40.984,27.177,63.226,43.51,33.63,53.17,20.29,16.53,23.94,34.46,27.99,41.36,514.019,393.884,662.738,12356.536,11082.497,13818.778
1831,3.845,2.113,6.516,26.72,22.07,32.74,41.113,27.256,63.450,37.31,30.11,46.23,18.27,15.03,21.47,34.28,27.84,41.13,546.961,423.159,705.177,15587.204,13997.620,17181.755
1832,18.664,9.954,26.146,54.44,46.15,62.11,133.035,96.513,185.319,70.89,55.03,82.48,38.27,32.42,42.97,54.05,45.20,64.34,1407.563,1156.674,1661.303,20002.783,18155.174,22053.645
1833,6.011,3.448,10.050,27.14,22.38,33.24,72.846,49.270,112.181,36.36,29.39,45.03,20.58,16.75,24.30,38.07,31.03,45.98,857.536,713.630,1078.913,15058.878,13512.177,16608.513
1834,3.465,1.894,5.872,22.52,18.80,27.72,37.833,25.235,57.766,32.30,25.91,39.82,16.99,14.05,19.97,31.73,25.72,37.82,556.716,431.886,717.730,11015.332,9886.282,12422.767
1835,2.968,1.666,4.936,22.84,19.06,28.11,32.244,22.134,47.485,33.94,27.32,41.93,16.58,13.72,19.50,30.02,24.30,35.59,465.733,351.502,599.868,14610.868,13101.445,16126.013
1836,1.658,1.113,2.387,19.44,16.33,24.10,25.675,18.612,35.297,28.58,22.52,35.09,12.64,10.65,15.00,28.64,23.13,33.82,351.331,253.322,449.939,15170.446,13614.689,16729.337
1837,4.131,2.277,7.000,27.66,22.78,33.86,36.989,24.712,56.313,39.50,31.30,48.85,19.29,15.80,22.72,33.98,27.59,40.73,525.901,404.398,678.058,22135.617,20145.872,24282.875
1838,14.207,7.669,21.415,45.00,37.72,52.40,106.017,76.548,151.492,60.55,46.74,71.47,32.05,26.59,36.72,49.18,41.02,58.86,1019.545,832.931,1228.224,22213.388,20218.492,24360.646
1839,8.338,5.084,13.742,32.65,26.69,39.49,84.757,59.234,125.997,42.51,33.02,52.11,24.06,19.34,28.38,42.28,34.74,51.10,916.903,754.640,1133.721,21205.825,19277.664,23353.083
1840,8.492,5.198,13.988,32.59,26.63,39.43,80.173,55.215,120.592,42.79,33.19,52.40,23.47,18.90,27.72,39.63,32.38,47.92,906.319,746.944,1123.949,22595.892,20575.661,24743.150
1841,0.687,0.577,0.865,11.56,10.24,13.93,12.693,11.582,17.602,13.92,8.90,16.02,7.90,7.04,9.45,14.61,11.42,16.48,188.555,114.037,233.358,20845.801,18941.486,22993.059
1842,4.652,2.578,7.881,30.19,24.71,36.78,40.014,26.582,61.539,43.48,33.61,53.13,20.20,16.46,23.84,36.68,29.84,44.22,575.621,448.869,742.055,11950.759,10720.120,13397.875
1843,0.698,0.587,0.876,13.84,12.19,16.99,12.018,11.207,16.927,19.60,14.34,23.46,8.89,7.94,10.59,17.16,13.52,19.59,180.247,105.729,222.278,18919.030,17146.799,20836.028
1844,1.382,1.003,1.560,19.53,16.40,24.20,21.159,16.193,27.019,32.09,25.72,39.56,12.31,10.40,14.60,24.93,19.99,29.16,243.022,163.256,305.969,16128.626,14498.444,17771.956
1845,0.899,0.789,1.077,15.55,13.39,19.27,11.443,10.888,16.352,25.09,19.33,30.62,10.23,8.91,12.15,18.28,14.46,20.97,178.976,104.458,220.583,6423.305,5917.540,7758.395
1846,3.302,1.809,5.581,28.55,23.45,34.89,34.512,23.332,51.759,40.31,31.73,49.78,18.59,15.27,21.87,34.02,27.62,40.79,478.785,362.886,616.904,8425.582,7646.404,9781.430
1847,4.127,2.275,6.992,23.64,19.69,29.05,29.262,20.544,41.912,34.91,28.15,43.18,17.32,14.32,20.35,31.03,25.14,36.90,488.234,371.151,629.237,6053.075,5597.147,7388.165
1848,7.985,4.820,13.179,35.97,29.51,42.94,54.342,35.687,85.455,47.04,35.80,56.84,24.52,19.68,28.89,40.81,33.41,49.33,829.373,690.320,1052.913,10399.904,9353.015,11785.213
1849,5.707,3.249,9.568,27.67,22.78,33.87,47.673,31.182,74.913,37.66,30.32,46.67,19.96,16.29,23.54,36.40,29.61,43.86,651.617,517.951,839.568,21094.799,19173.992,23242.057
1850,6.671,3.877,11.093,32.90,26.90,39.77,65.883,44.016,102.320,43.13,33.40,52.76,22.50,18.17,26.59,40.46,33.10,48.91,750.753,613.947,966.797,18691.900,16933.930,20579.613
1851,2.515,1.471,4.060,20.31,17.03,25.13,34.292,23.216,51.342,28.40,22.36,34.87,14.24,11.84,16.86,29.63,23.97,35.09,429.219,319.867,552.156,7119.185,6518.922,8457.671
1852,10.746,6.675,17.606,41.88,34.90,49.16,95.962,69.043,138.802,56.02,43.02,66.60,28.16,22.93,32.82,45.36,37.61,54.58,977.854,799.000,1189.863,14008.207,12552.374,15483.924
1853,10.657,6.625,17.476,38.06,31.41,45.18,104.920,75.732,150.084,46.54,35.49,56.32,25.88,20.80,30.46,48.42,40.37,58.01,1116.376,912.905,1330.160,18940.968,17167.211,20860.771
1854,5.051,2.824,8.533,25.80,21.37,31.63,58.008,38.316,90.867,34.88,28.13,43.15,19.42,15.89,22.87,35.73,29.05,43.00,727.136,591.078,936.807,14550.268,13046.244,16059.941
1855,6.892,4.022,11.444,32.15,26.26,38.96,73.467,49.751,112.876,41.17,32.22,50.69,21.61,17.52,25.53,40.00,32.70,48.37,801.818,667.021,1027.475,8718.808,7899.409,10077.649
1856,1.143,0.908,1.321,13.82,12.18,16.97,19.679,15.401,24.588,19.90,14.61,23.86,10.04,8.77,11.93,21.55,17.17,24.99,261.159,178.292,330.125,13171.857,11804.065,14647.553
1857,0.900,0.790,1.078,15.59,13.42,19.32,11.963,11.177,16.872,25.20,19.42,30.76,9.82,8.61,11.68,17.72,13.99,20.28,197.638,123.120,245.469,11147.388,10000.644,12561.042
1858,2.561,1.491,4.149,24.88,20.66,30.53,28.306,20.031,40.143,37.82,30.40,46.88,16.66,13.78,19.60,30.26,24.49,35.89,385.438,282.389,494.759,15840.035,14231.048,17457.639
1859,3.686,2.021,6.246,27.48,22.64,33.64,37.303,24.906,56.853,37.33,30.12,46.26,17.99,14.82,21.14,33.02,26.79,39.49,595.724,466.999,767.879,15271.166,13707.234,16838.414
1860,6.057,3.477,10.122,28.83,23.67,35.22,46.946,30.761,73.633,38.90,30.97,48.12,20.87,16.97,24.65,37.28,30.35,44.99,639.272,506.633,823.724,16975.099,15288.583,18692.937
1861,4.582,2.537,7.763,27.77,22.86,33.98,41.503,27.495,64.129,37.91,30.45,47.00,20.02,16.33,23.62,34.98,28.42,42.02,628.855,497.092,810.366,8661.428,7849.900,10019.684
1862,10.847,6.730,17.715,40.54,33.69,47.78,98.067,70.637,141.413,51.16,38.89,61.32,28.89,23.61,33.55,46.97,39.08,56.38,1005.970,821.722,1215.296,20137.495,18280.516,22204.304
1863,1.842,1.185,2.756,15.70,13.49,19.47,24.153,17.788,32.494,21.68,16.22,26.17,12.30,10.40,14.60,24.13,19.32,28.17,389.001,285.435,499.437,11872.045,10649.743,13315.968
1864,0.679,0.568,0.857,14.32,12.53,17.63,11.459,10.897,16.368,21.90,16.43,26.47,9.35,8.27,11.12,18.49,14.63,21.22,164.805,90.287,201.679,12739.522,11422.790,14209.115
1865,3.292,1.804,5.561,27.17,22.41,33.27,30.196,21.043,43.653,40.28,31.72,49.75,18.75,15.39,22.05,31.26,25.33,37.19,450.062,337.894,579.415,15516.931,13933.051,17104.962
1866,7.478,4.433,12.373,36.51,29.98,43.52,69.075,46.410,106.818,47.43,36.02,57.25,24.29,19.51,28.63,41.19,33.74,49.77,849.362,706.865,1071.367,23406.370,21334.179,25553.628
1867,18.274,9.738,25.777,48.25,40.61,55.75,118.018,85.421,166.892,61.91,47.83,72.94,34.20,28.62,38.88,48.69,40.60,58.31,1592.599,1306.514,1864.449,23913.376,21821.659,26060.634
1868,31.293,16.527,38.379,63.13,54.02,70.96,162.965,119.872,217.094,81.79,63.78,94.02,48.92,42.56,53.65,64.80,54.50,76.12,2014.815,1691.154,2325.438,20717.304,18821.500,22850.591
1869,8.670,5.326,14.274,29.33,24.04,35.79,90.950,64.732,133.031,37.94,30.47,47.03,23.55,18.96,27.81,41.14,33.70,49.71,1082.265,884.721,1293.477,19660.535,17836.730,21670.154
1870,5.672,3.227,9.513,25.43,21.09,31.18,51.791,33.825,81.710,33.67,27.09,41.59,18.70,15.36,22.00,29.61,23.95,35.06,803.034,668.352,1028.597,16812.631,15134.390,18516.397
1871,4.293,2.371,7.274,26.90,22.21,32.96,41.593,27.550,64.285,34.67,27.95,42.88,18.59,15.27,21.86,32.86,26.65,39.28,712.536,576.940,918.080,9195.420,8310.647,10559.126
1872,7.088,4.151,11.754,31.06,25.37,37.77,59.389,39.305,92.878,41.37,32.34,50.91,21.91,17.74,25.89,36.45,29.64,43.92,890.446,736.227,1109.296,15659.564,14064.257,17260.799
1873,3.134,1.737,5.256,22.07,18.45,27.19,33.987,23.055,50.765,31.08,24.81,38.26,17.65,14.57,20.74,31.31,25.37,37.26,543.330,419.918,700.504,14054.578,12594.628,15530.864
1874,7.940,4.787,13.108,34.55,28.30,41.43,65.976,44.086,102.451,45.52,34.87,55.27,23.32,18.78,27.55,40.09,32.78,48.48,876.339,727.120,1096.272,10237.103,9212.073,11617.542
1875,2.320,1.388,3.683,18.14,15.27,22.57,25.189,18.350,34.403,26.61,20.72,32.59,14.01,11.65,16.59,29.19,23.60,34.52,441.005,330.061,567.587,12562.327,11265.622,14028.519
1876,9.371,5.783,15.405,39.61,32.84,46.80,71.365,48.128,110.045,52.30,39.87,62.56,26.89,21.74,31.52,44.66,36.96,53.80,968.895,792.440,1181.720,14268.766,12789.797,15758.048
1877,0.487,0.377,0.665,10.81,9.49,12.92,10.728,10.346,15.637,12.38,7.37,14.00,7.34,6.47,8.80,17.14,13.51,19.58,168.998,94.480,207.272,12744.445,11427.154,14214.132
1878,8.287,5.046,13.662,33.79,27.66,40.66,50.190,32.651,79.360,48.31,36.55,58.23,24.08,19.35,28.40,39.58,32.34,47.86,660.281,526.340,850.776,12384.595,11107.495,13847.376
1879,1.779,1.161,2.632,17.29,14.59,21.56,21.279,16.256,27.232,25.75,19.93,31.48,12.68,10.67,15.04,23.36,18.68,27.22,349.207,251.528,447.139,8503.618,7713.736,9860.263
1880,6.245,3.600,10.420,31.98,26.13,38.78,46.093,30.260,72.131,43.73,33.76,53.40,22.44,18.13,26.52,38.73,31.60,46.80,665.717,531.604,857.799,12450.564,11166.266,13914.611
1881,3.493,1.910,5.919,24.41,20.30,29.97,33.105,22.590,49.102,33.40,26.86,41.25,17.38,14.36,20.42,32.13,26.05,38.34,570.126,443.933,734.985,12293.529,11026.364,13754.562
1882,2.667,1.537,4.354,22.67,18.92,27.90,29.882,20.875,43.067,32.57,26.14,40.17,16.05,13.29,18.90,29.53,23.88,34.95,476.929,361.265,614.482,10537.202,9471.997,11926.724
1883,1.742,1.146,2.557,18.85,15.85,23.41,21.468,16.357,27.569,27.45,21.49,33.65,13.37,11.16,15.86,25.64,20.59,30.04,349.830,252.052,447.964,11612.211,10416.967,13045.592
1884,16.273,8.628,23.705,46.78,39.30,54.24,98.033,70.612,141.371,61.84,47.78,72.86,34.97,29.34,39.65,53.70,44.91,63.95,1006.378,822.059,1215.665,19124.835,17338.289,21068.097
1885,2.855,1.617,4.717,19.97,16.76,24.73,38.351,25.556,58.657,29.04,22.95,35.68,15.52,12.87,18.31,28.59,23.09,33.76,588.708,460.658,758.866,18631.863,16877.519,20511.806
1886,10.492,6.515,17.214,38.45,31.78,45.59,90.464,64.300,132.479,50.56,38.38,60.68,28.21,22.97,32.87,45.82,38.03,55.10,943.465,773.951,1158.243,13988.049,12534.006,15463.608
1887,3.147,1.742,5.281,21.85,18.27,26.94,40.547,26.909,62.466,31.58,25.26,38.90,16.70,13.82,19.64,30.83,24.97,36.63,565.121,439.437,728.544,9863.876,8888.975,11236.454
