Year ,KLK_Reconstruction_Flow_AF,KLK_Lower_50_Percent_Flow_AF,KLK_Upper_50_Percent_Flow_AF,TRN_Reconstruction_Flow_AF,TRN_Lower_50_Percent_Flow_AF,TRN_Upper_50_Percent_Flow_AF,KFL_Reconstruction_Precip_Inches,KFL_Lower_50_Percent_Precip_Inches,KFL_Upper_50_Percent_Precip_Inches,KFS_Reconstruction_Precip_Inches,KFS_Lower_50_Percent_Precip_Inches,KFS_Upper_50_Percent_Precip_Inches,WEA_Reconstruction_Precip_Inches,WEA_Lower_50_Percent_Precip_Inches,WEA_Upper_50_Percent_Precip_Inches,YRK_Reconstruction_Precip_Inches,YRK_Lower_50_Percent_Precip_Inches,YRK_Upper_50_Percent_Precip_Inches,FTO_Reconstruction_Flow_AF,FTO_Lower_50_Percent_Flow_AF,FTO_Upper_50_Percent_Flow_AF,YRS_Reconstruction_Flow_AF,YRS_Lower_50_Percent_Flow_AF,YRS_Upper_50_Percent_Flow_AF,AMF_Reconstruction_Flow_AF,AMF_Lower_50_Percent_Flow_AF,AMF_Upper_50_Percent_Flow_AF,SBB_Reconstruction_Flow_AF,SBB_Lower_50_Percent_Flow_AF,SBB_Upper_50_Percent_Flow_AF,SAC4_Reconstruction_Flow_AF,SAC4_Lower_50_Percent_Flow_AF,SAC4_Upper_50_Percent_Flow_AF,SNS_Reconstruction_Flow_AF,SNS_Lower_50_Percent_Flow_AF,SNS_Upper_50_Percent_Flow_AF,TLG_Reconstruction_Flow_AF,TLG_Lower_50_Percent_Flow_AF,TLG_Upper_50_Percent_Flow_AF,MRC_Reconstruction_Flow_AF,MRC_Lower_50_Percent_Flow_AF,MRC_Upper_50_Percent_Flow_AF,SJF_Reconstruction_Flow_AF,SJF_Lower_50_Percent_Flow_AF,SJF_Upper_50_Percent_Flow_AF,SJQ4_Reconstruction_Flow_AF,SJQ4_Lower_50_Percent_Flow_AF,SJQ4_Upper_50_Percent_Flow_AF
952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3271600,2412700,4043900,1546600,1104600,1912800,1668200,1166700,2106200,6776800,5244300,8242200,13508000,10439000,16677000,780060,561180,978590,1320300,1006600,1636100,653140,464180,853980,1243100,948110,1615000,3982600,2910600,4984100
953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4411700,3408700,5425000,2299400,1749100,2781200,2621900,1967300,3227200,8401600,6553300,10272000,17894000,14364000,22096000,977310,710720,1214800,1634900,1273200,2018400,840240,622080,1094100,1556900,1195200,2009400,4983300,3732600,6209800
954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2115700,1527300,2559900,980750,708160,1192300,1063800,776240,1282500,4678700,3970500,5717800,8877300,6674100,10450000,338830,249170,428690,649260,454790,780050,314690,191830,391400,594910,467910,768070,1908100,1289100,2330700
955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4974900,3988700,6090000,2502700,1941000,3013000,2827700,2147000,3466100,8777500,6901300,10744000,19847000,16298000,24323000,1345100,1020100,1675000,2162500,1722500,2671700,1152300,876150,1497000,1992100,1525900,2563400,6708400,5159200,8410900
956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6697800,5679000,8304700,3115400,2608500,3776000,3616300,2924400,4447900,11320000,9447700,14239000,25811000,22055000,31636000,1671400,1310700,2096000,2618200,2116100,3239300,1403200,1084600,1814300,2505200,1951500,3187400,8223000,6467500,10341000
957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1699000,1197800,2143200,769100,563750,980680,791550,604710,1003700,4294800,3733800,5333900,7489200,5521200,9062000,277020,187360,351500,555700,361240,659790,252770,129920,306250,520330,393330,670890,1592900,973990,1926600
958,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3743700,2794400,4636000,1874300,1380300,2295100,2119400,1542900,2640300,7080100,5441900,8615100,15349000,12000000,19063000,1008100,735310,1252300,1687200,1317800,2083300,877240,652690,1143000,1561500,1198800,2015300,5176100,3892100,6452900
959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4475600,3475900,5503000,2802300,2254100,3380200,3231700,2544700,3957400,8295800,6455300,10140000,18171000,14640000,22425000,1209900,901680,1502000,1926100,1517600,2379000,996050,749210,1299500,1797000,1379500,2316600,5950200,4529800,7439700
960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5147000,4161500,6289100,2805400,2257500,3384200,3224100,2537100,3947900,9404000,7492200,11528000,20539000,16977000,25079000,1470400,1134600,1839700,2281300,1828600,2822000,1188900,907220,1544400,2109900,1618300,2711300,7144400,5540000,8977300
961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2604800,1896900,3182200,1159600,831510,1413100,1224500,878330,1499400,5657600,4539300,6889700,10882000,8289700,13108000,564880,409840,713190,990150,738660,1220600,475780,322020,614170,912930,702270,1186700,2934600,2097600,3656800
962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2981600,2183700,3674500,1417800,1013000,1745900,1522400,1071000,1906100,6374800,4978700,7763600,12350000,9471400,15151000,723050,518680,910960,1250800,948480,1552400,622500,438690,814810,1141600,867450,1490000,3751500,2723400,4704100
963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5935400,4947900,7190700,2944500,2416800,3559700,3525400,2834800,4330600,10178000,8239900,12507000,23070000,19442000,27858000,1350000,1024600,1681500,2132600,1695400,2634200,1155100,878430,1500600,2077900,1593000,2671100,6754500,5198300,8471100
964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3667500,2731800,4541000,2166800,1633200,2630600,2477100,1845500,3058200,7136900,5478400,8689800,15044000,11740000,18664000,907460,657770,1128800,1523100,1178300,1879900,775880,567720,1009500,1434800,1100600,1851200,4639700,3450600,5777900
965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5532400,4548700,6728900,2204600,1666300,2673600,2568200,1921800,3166100,10178000,8239800,12507000,21928000,18334000,26592000,1083800,797370,1345100,1758800,1378100,2171400,905250,675820,1179800,1623000,1245700,2093000,5382900,4062500,6716700
966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4603000,3608400,5655900,2045000,1526700,2491200,2299400,1694400,2851100,8687100,6817700,10630000,18582000,15048000,22913000,996960,726230,1238800,1661000,1295600,2050800,845920,626830,1101600,1555000,1193800,2007100,5029800,3771200,6268600
967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5286100,4301100,6447800,2126900,1598200,2585000,2492000,1858100,3075800,9877400,7930700,12123000,21062000,17490000,25648000,1233900,921460,1531900,1944500,1532300,2401500,1007200,758140,1313700,1777800,1364800,2291800,6037500,4600700,7550900
968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6855800,5841700,8682900,3413200,2996500,4230900,4116200,3438600,5155600,11809000,10023000,15534000,26561000,22766000,33024000,1818500,1427400,2289800,2905700,2342200,3595100,1574200,1216100,2021100,2797100,2195600,3521000,9080100,7156300,11416000
969,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3487800,2586200,4316200,1489000,1063400,1838100,1590500,1115600,1999600,6989500,5383300,8502600,14359000,11159000,17778000,839030,605970,1047700,1395800,1070500,1726100,685170,491260,894180,1295600,990130,1679100,4202700,3091900,5247800
970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6843000,5828500,8652000,3611000,3322600,4521900,4564200,3955400,5926000,11778000,9986300,15453000,26518000,22725000,32944000,2019500,1592000,2561000,3291500,2651900,4081600,1818500,1404500,2320100,3131100,2471200,3902200,10375000,8203200,13063000
971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3295200,2431700,4073700,1711000,1241100,2106400,1820400,1292700,2287300,6587100,5119300,8015400,13546000,10472000,16727000,797700,574590,999270,1313800,1001000,1628300,631420,445780,826780,1227700,935830,1596200,3935400,2871700,4927700
972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5275900,4290900,6436200,2807800,2260100,3387100,3195800,2508800,3912700,9684000,7751100,11878000,20916000,17346000,25489000,1364400,1037900,1700700,2106400,1671600,2601500,1076800,814010,1399900,1973200,1511100,2539700,6467100,4954400,8096900
973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4773100,3782900,5855300,3306100,2827700,4015900,3869800,3174800,4770800,8907800,7019000,10907000,19232000,15692000,23650000,1320200,997030,1642200,2048200,1619500,2528500,1051100,793500,1367800,1899800,1455000,2447600,6335400,4842600,7928000
974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4989700,4003700,6107300,3467300,3083600,4350700,4210800,3548000,5314100,9238300,7335400,11321000,19975000,16424000,24464000,1678500,1316400,2105400,2568400,2076800,3177500,1347300,1040800,1745600,2443400,1899400,3115600,8029100,6309800,10097000
975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3495500,2592400,4325800,1543700,1102600,1909100,1631200,1142300,2055500,6912000,5332700,8406600,14366000,11164000,17787000,727600,521790,916620,1225800,928540,1520800,592880,415310,774510,1143300,868660,1492200,3656600,2651100,4583100
976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4023300,3044500,4961200,3042000,2526000,3683200,3498100,2807900,4295400,7446300,5705500,9089900,16431000,12983000,20383000,1145400,848180,1421800,1830600,1438500,2260600,935360,699700,1219400,1717100,1317900,2213900,5590800,4233900,6981600
977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3404400,2519300,4211500,2186900,1650800,2653500,2435000,1809700,3009200,6739600,5219800,8197500,14013000,10866000,17331000,891980,646060,1110500,1486700,1147500,1835700,741890,539080,965890,1387900,1063500,1792300,4488800,3326900,5594000
978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3316000,2448400,4100000,1489300,1063700,1838500,1586600,1113000,1994200,6334600,4952000,7715900,13568000,10490000,16755000,593130,429430,748740,1047500,785270,1294200,511200,350380,662920,984860,754290,1282200,3105500,2229400,3877200
979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1932300,1389600,2376400,942350,681720,1153900,987040,727610,1199200,4736500,4004200,5775600,8387800,6280900,9960600,352870,262950,446220,687800,491750,829660,326530,202510,407780,631700,499480,816020,1987800,1367400,2433000
980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3220100,2371400,3978800,2383000,1825700,2877600,2665900,2004500,3279000,5868800,4662100,7151700,12995000,10007000,16010000,724010,519330,912160,1248900,946910,1549900,632140,446400,827690,1109200,844060,1447000,3725900,2703900,4671400
981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2814500,2056500,3456200,1349400,964560,1657200,1432000,1012100,1782400,5783700,4612600,7046200,11673000,8926600,14210000,611640,442210,771990,1085200,815710,1342400,536230,370340,697310,987580,756250,1285800,3215600,2314000,4018900
982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5864400,4878400,7108800,2353300,1798100,2843300,2627600,1972100,3233700,9527900,7606200,11683000,22794000,19173000,27548000,1149900,851890,1427400,1863600,1466200,2301800,960500,720280,1252700,1737100,1333400,2239500,5679000,4306900,7093900
983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2847000,2081200,3498600,1401900,1001700,1725300,1509800,1062700,1888900,5869900,4662700,7152900,11802000,9029800,14388000,632460,456590,798130,1110500,836160,1374800,550460,381690,716780,1035000,790500,1348700,3313900,2389500,4145300
984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5444900,4460800,6629000,2815500,2268500,3396800,3353600,2666000,4109200,9672100,7740100,11863000,21505000,17923000,26130000,1186300,882150,1472800,1892400,1490100,2337500,993870,747440,1296800,1680000,1289100,2166100,5832000,4433200,7289000
985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6618200,5601100,8114500,3220500,2728300,3908500,3879000,3184000,4782300,11417000,9561800,14496000,25487000,21752000,31034000,1686100,1322400,2115500,2641100,2134100,3267700,1424600,1101200,1840400,2300200,1777900,2947300,8314700,6541300,10457000
986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2510500,1825500,3059100,1195500,856570,1459100,1277900,912570,1572000,5627900,4522100,6852800,10573000,8040800,12678000,513390,374100,648280,916730,678770,1125900,440210,293520,565050,868640,670250,1128000,2720700,1932500,3380300
987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4458800,3458200,5482500,2601800,2037400,3129800,2969100,2276700,3630200,8589100,6726900,10507000,18155000,14624000,22406000,1304700,982710,1622000,2060200,1630200,2543500,1074500,812120,1396900,1921600,1471500,2475100,6425700,4919300,8043600
988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5326900,4342100,6494400,2974900,2451600,3598200,3444400,2755100,4226100,10057000,8113700,12352000,21197000,17622000,25795000,1526100,1184700,1912600,2363900,1902100,2925300,1231300,943280,1599100,2227400,1716600,2858800,7342200,5713500,9232400
989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4690400,3698100,5758500,2566300,2003100,3087300,2997200,2305300,3665200,8643700,6777500,10576000,18804000,15268000,23167000,1223700,913040,1519200,1892900,1490500,2338100,982800,738490,1282200,1724000,1323300,2222800,5995400,4566700,7497400
990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3455100,2560000,4275200,2393700,1835500,2889500,2729200,2058800,3354300,7051700,5423600,8579800,14258000,11073000,17648000,1001900,730220,1244700,1640300,1277900,2025200,828370,612010,1078400,1501600,1153000,1939900,4994000,3741500,6223500
991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6363500,5367300,7686500,3259600,2772800,3957500,3901100,3206000,4810000,11149000,9248200,13800000,24758000,21095000,29774000,1730700,1357700,2174000,2698400,2179100,3338500,1449400,1120300,1870300,2496000,1943800,3176800,8621500,6788100,10841000
992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4416300,3413600,5430700,3051800,2536800,3695500,3570700,2879400,4389000,9078400,7181100,11121000,18072000,14541000,22308000,1329600,1005800,1654700,2040200,1612500,2518600,1033900,779730,1346600,1845300,1415100,2378600,6328900,4837100,7919700
993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6608700,5593200,8092200,3398300,2971800,4198000,4089400,3408600,5111100,11464000,9617000,14622000,25453000,21722000,30970000,1696500,1330600,2129100,2629400,2124900,3253100,1389600,1074000,1797700,2414900,1875200,3082400,8246300,6486200,10370000
994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5315400,4330500,6481200,2492600,1931000,3001300,2796500,2117800,3430900,9722100,7786500,11925000,21102000,17529000,25692000,1068200,784540,1325700,1710800,1337700,2112200,854710,634090,1113200,1579000,1212200,2037300,5187600,3901600,6467500
995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3271500,2412700,4043800,1896000,1398900,2320200,2092100,1519900,2608200,6517200,5073100,7932400,13464000,10402000,16619000,825290,595560,1031600,1385200,1061500,1713400,688350,493930,898170,1284200,981020,1665200,4188500,3080100,5230700
996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3220200,2371500,3978900,2630900,2065500,3165200,2974100,2281800,3636400,6506000,5065600,7919100,13267000,10236000,16363000,1137900,841950,1412500,1808600,1419900,2233200,923370,690220,1203700,1676400,1286400,2161600,5588900,4232300,6979100
997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6719000,5700900,8355400,3438700,3037500,4287000,4249500,3592700,5379400,11579000,9751000,14925000,25934000,22171000,31864000,1884200,1480700,2377900,2988500,2408100,3698400,1652600,1276200,2116200,2562600,1999600,3253300,9570900,7550600,12037000
998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6614700,5598200,8106300,2855100,2312900,3446500,3372700,2684700,4133700,11576000,9747600,14918000,25493000,21757000,31045000,1718800,1348200,2158400,2659600,2148600,3290600,1403800,1085100,1815100,2317900,1792800,2968600,8411000,6618700,10577000
999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3974200,2999500,4904400,2368800,1812500,2861200,2720200,2051000,3343600,8392400,6544700,10261000,16348000,12906000,20282000,1009000,736030,1253300,1630500,1269500,2013000,817510,602830,1064000,1469000,1127500,1896700,4991800,3739600,6220600
1000,-999,-999,-999,-999,-999,-999,13.583,11.758,15.182,-999,-999,-999,-999,-999,-999,-999,-999,-999,6579500,5568700,8023200,3307300,2829100,4017400,3945000,3250400,4868900,11352000,9485600,14324000,25306000,21592000,30694000,1550400,1206500,1944300,2397200,1931700,2967000,1262500,969770,1639200,2123300,1628900,2728100,7513500,5863700,9453300
1001,-999,-999,-999,-999,-999,-999,12.008,10.296,13.594,-999,-999,-999,-999,-999,-999,-999,-999,-999,6699000,5680300,8307600,3199100,2703800,3881600,3942200,3247400,4864100,11665000,9852300,15153000,25871000,22112000,31747000,1681700,1318900,2109600,2588900,2093100,3203000,1388200,1072900,1795900,1999600,1531700,2572800,8180200,6433000,10287000
1002,-999,-999,-999,-999,-999,-999,15.906,14.077,17.738,-999,-999,-999,-999,-999,-999,-999,-999,-999,6698000,5679200,8305000,3387600,2953700,4174600,4110700,3432300,5146500,11751000,9954000,15381000,25884000,22124000,31771000,1733500,1360000,2177800,2699800,2180200,3340200,1445100,1116900,1865100,2072400,1588700,2664200,8485300,6678500,10670000
1003,-999,-999,-999,-999,-999,-999,18.11,16.317,19.743,-999,-999,-999,-999,-999,-999,-999,-999,-999,6187900,5195300,7482300,3474600,3095400,4366900,4280400,3628400,5431500,11325000,9453800,14252000,24321000,20667000,29275000,1829600,1436500,2304700,2865400,2310300,3545000,1535300,1186300,1974100,2323800,1797800,2975600,9087600,7162300,11425000
1004,-999,-999,-999,-999,-999,-999,16.339,14.746,18.183,-999,-999,-999,-999,-999,-999,-999,-999,-999,6455600,5457500,7793600,3050900,2535900,3694400,3538200,2847400,4347200,11255000,9371500,14067000,24934000,21265000,30000000,1351100,1025600,1682900,2058600,1628700,2541400,1034200,779950,1347000,1825600,1401000,2353300,6363700,4866600,7964100
1005,-999,-999,-999,-999,-999,-999,11.693,10.056,13.378,-999,-999,-999,-999,-999,-999,-999,-999,-999,4309800,3308100,5301000,2438700,1877200,2940200,2764800,2089700,3395000,8583800,6722000,10501000,17623000,14095000,21775000,925170,671180,1150200,1517600,1173600,1873200,754070,549350,981500,1333300,1020100,1725200,4571900,3395000,5695200
1006,-999,-999,-999,-999,-999,-999,16.575,14.738,18.079,-999,-999,-999,-999,-999,-999,-999,-999,-999,6745800,5728400,8419300,3661800,3409600,4572700,4748000,4165200,6146400,11767000,9972700,15423000,26065000,22295000,32105000,2061300,1626600,2617900,3342100,2693000,4146100,1875000,1448500,2390000,2637200,2062100,3338600,10629000,8410600,13388000
1007,-999,-999,-999,-999,-999,-999,11.969,10.381,13.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,6079600,5089200,7357300,2732500,2177200,3292600,3176000,2488600,3887900,11212000,9320600,13956000,23877000,20233000,28771000,1299200,977660,1614900,1998200,1576300,2467100,1013800,763350,1322100,1704600,1308300,2197800,6222300,4749600,7784400
1008,-999,-999,-999,-999,-999,-999,17.087,15.363,18.775,-999,-999,-999,-999,-999,-999,-999,-999,-999,6807000,5791400,8565700,3395600,2967300,4192200,4097300,3417200,5124200,11953000,10195000,15914000,26381000,22595000,32690000,1892900,1487800,2389600,3024500,2436700,3743600,1631900,1260300,2090900,2698100,2113000,3408000,9506700,7499000,11955000
1009,-999,-999,-999,-999,-999,-999,15.945,14.157,17.901,-999,-999,-999,-999,-999,-999,-999,-999,-999,6652400,5633700,8196000,3373200,2929300,4143100,4032200,3345900,5016200,11612000,9789500,15012000,25661000,21914000,31359000,1765700,1385400,2220000,2754300,2223000,3407500,1454700,1124300,1876700,2464400,1917300,3140200,8642700,6805200,10867000
1010,-999,-999,-999,-999,-999,-999,13.386,11.681,14.973,-999,-999,-999,-999,-999,-999,-999,-999,-999,4541800,3545500,5583600,2417700,1857700,2916600,2707600,2040000,3328600,8789200,6912100,10758000,18463000,14930000,22772000,1105700,815390,1372300,1748200,1369100,2158100,868830,645750,1131900,1590600,1220900,2051900,5359000,4042700,6686100
1011,-999,-999,-999,-999,-999,-999,13.898,12.206,15.525,-999,-999,-999,-999,-999,-999,-999,-999,-999,6603500,5588800,8079800,3359200,2905700,4112600,4044700,3359600,5037000,11380000,9518600,14398000,25408000,21682000,30885000,1632100,1279300,2044400,2493800,2016700,3085500,1327900,1024900,1721800,2006800,1537300,2581900,7805200,6119600,9818300
1012,-999,-999,-999,-999,-999,-999,6.1024,4.3399,7.7281,-999,-999,-999,-999,-999,-999,-999,-999,-999,2804100,2048600,3442700,1351000,965720,1659300,1468900,1036100,1832800,6115200,4806000,7455700,11678000,8930100,14216000,578730,419440,730630,1008900,753880,1244700,489570,333070,633200,922870,709460,1199900,3013600,2158600,3758800
1013,-999,-999,-999,-999,-999,-999,15.827,14.253,17.469,-999,-999,-999,-999,-999,-999,-999,-999,-999,6407900,5410800,7738100,3403300,2980300,4209000,4114400,3436500,5152600,11127000,9225000,13769000,24894000,21228000,29931000,1641100,1286700,2055900,2559200,2069500,3166100,1377000,1064200,1782200,2291100,1770300,2936500,8027100,6308200,10094000
1014,-999,-999,-999,-999,-999,-999,11.89,10.313,13.644,-999,-999,-999,-999,-999,-999,-999,-999,-999,4361300,3358000,5363700,2682700,2121300,3230000,3112300,2423600,3808600,8608000,6744400,10531000,17778000,14249000,21959000,1086000,799230,1347900,1735300,1358200,2142100,882290,656870,1149600,1476500,1133400,1906700,5318800,4009600,6634800
1015,-999,-999,-999,-999,-999,-999,13.11,11.459,14.893,-999,-999,-999,-999,-999,-999,-999,-999,-999,6714800,5696600,8345400,3482300,3107800,4384000,4359100,3719500,5567700,11580000,9752100,14928000,25903000,22141000,31806000,1689800,1325300,2120300,2598100,2100300,3214400,1421900,1099100,1837200,1760200,1351200,2269200,8213900,6460200,10330000
1016,-999,-999,-999,-999,-999,-999,14.685,13.055,16.489,-999,-999,-999,-999,-999,-999,-999,-999,-999,6590100,5577600,8048200,3375400,2933100,4148000,4117100,3439700,5157100,11565000,9733900,14887000,25362000,21642000,30800000,1667600,1307700,2091000,2548900,2061300,3153300,1366800,1056200,1769600,1613100,1238100,2080400,8029400,6310100,10097000
1017,-999,-999,-999,-999,-999,-999,9.8031,8.1173,11.539,-999,-999,-999,-999,-999,-999,-999,-999,-999,5874300,4888100,7120300,2736700,2181900,3297900,3278600,2591600,4015700,11246000,9361000,14044000,23218000,19587000,28025000,1313500,990860,1633500,2010700,1586900,2482400,1034800,780480,1347800,1454400,1116000,1877300,6299300,4812400,7882000
1018,-999,-999,-999,-999,-999,-999,14.252,12.666,16.129,-999,-999,-999,-999,-999,-999,-999,-999,-999,4360000,3356700,5362100,2445500,1883400,2947900,2812200,2132500,3448600,9389200,7478600,11510000,17896000,14367000,22099000,897940,650570,1117500,1484600,1145700,1833100,746900,543310,972310,1258000,960080,1633200,4466500,3308500,5566700
1019,-999,-999,-999,-999,-999,-999,17.323,15.457,18.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,7171200,6160300,9137700,3653500,3395400,4564400,4749100,4166400,6147500,12553000,10926000,16939000,28065000,24186000,34937000,2005300,1580300,2541900,3235500,2606500,4010200,1816500,1403000,2317700,2289400,1768800,2934500,10203000,8062200,12842000
1020,-999,-999,-999,-999,-999,-999,15.118,13.438,16.963,-999,-999,-999,-999,-999,-999,-999,-999,-999,5307300,4322400,6472000,3083800,2572500,3736100,3617000,2925000,4448700,10321000,8387700,12689000,21205000,17630000,25804000,1230100,918340,1527200,1917200,1510400,2368200,974600,731810,1271400,1520800,1167700,1964400,5881600,4473900,7352300
1021,-999,-999,-999,-999,-999,-999,12.323,10.658,14.035,-999,-999,-999,-999,-999,-999,-999,-999,-999,4200500,3206700,5167900,2397500,1839100,2893900,2732500,2061700,3358300,8414600,6565300,10289000,17199000,13694000,21277000,1109200,818270,1376700,1768000,1385700,2182700,895800,668020,1167400,1459400,1119900,1884000,5438400,4108200,6787400
1022,-999,-999,-999,-999,-999,-999,14.646,13.041,16.385,-999,-999,-999,-999,-999,-999,-999,-999,-999,3689800,2750000,4568800,2387500,1829800,2882700,2716600,2047900,3339400,7859300,6059400,9601500,15240000,11907000,18920000,1172700,870850,1455800,1844800,1450500,2278400,930810,696100,1213400,1645100,1262500,2121400,5654700,4286800,7063000
1023,-999,-999,-999,-999,-999,-999,18.583,16.672,20.332,-999,-999,-999,-999,-999,-999,-999,-999,-999,7257000,6245200,9223500,3757300,3571200,4668200,4929400,4366900,6327800,12659000,11033000,17045000,28441000,24549000,35313000,2390000,1934200,2968200,4129000,3428500,4982600,2361300,1900400,2910100,3638500,2892700,4480400,13203000,10817000,16153000
1024,-999,-999,-999,-999,-999,-999,12.008,10.179,13.687,-999,-999,-999,-999,-999,-999,-999,-999,-999,6528500,5525900,7903900,3308500,2830500,4019000,3955800,3262300,4887300,11299000,9423000,14183000,25066000,21380000,30244000,1636900,1283400,2050400,2454600,1982800,3038000,1277700,982710,1658900,1838800,1410600,2370200,7832100,6143200,9851200
1025,-999,-999,-999,-999,-999,-999,12.283,10.535,14.261,-999,-999,-999,-999,-999,-999,-999,-999,-999,2858000,2089600,3513000,1419800,1014400,1748500,1518300,1068300,1900600,6226800,4880400,7588100,11899000,9108600,14524000,622770,449900,785970,1068500,802210,1321000,511510,350620,663350,990330,758240,1289400,3170900,2279700,3961300
